date_time,data_set,loss_func,rnd_seed_input,rnd_search_iter,rnd_search_iter_no,beta,eta,epochs,patience,early_stop_delay,batch_size,learning_rate,lambda_mod,n_layers,n_units,prob_drop,epoch_stopped_on,loss_mse_train,loss_rmse_train,loss_mae_train,loss_rmsle_train,r2_train,loss_mse_val,loss_rmse_val,loss_mae_val,loss_rmsle_val,r2_val,r2_val_avg,r2_train_2_avg,r2_train_3_avg,date_time_seed,model_checkpoint_name,r2_test,r2_test_avg,loss_mae_test,loss_rmse_test,loss_rmsle_test,weibull_loss,prob_drop_true,mse,rmse,rmsle,weibull_mse,weibull_rmse,weibull_rmsle,weibull_only_mse,weibull_only_rmse,weibull_only_rmsle
2021_04_05_17:16:53,ims,weibull_rmse,4006342,3000,10,2.0,63.89398092270162,2000,50,0,128,0.001,1.4690834084194897,4,128,0.1,3,0.0585584893565753,0.2393456846475601,0.2004216313362121,0.1652186065912246,0.3104541575982967,0.04755674675107,0.2180751264095306,0.2004216313362121,0.1524820178747177,0.408597378662605,0.4380646365202939,0.7122620058993536,0.2999314170863794,2021_04_05_17:16:53_4006342,2021_04_05_17:16:53_weibull_rmse_4006342.pt,0.709712167859923,0.7270141188083044,0.11521672457456589,0.15278437733650208,0.11288656294345856,1,1,0,0,0,0,1,0,0,0,0
2021_04_05_14:44:28,ims,rmsle,2059784,3000,1,2.0,63.89398092270162,2000,50,0,128,0.01,0.2373376036605339,3,64,0.2,1,0.0660399502978242,0.2339193373918533,0.1958721727132797,0.1624102890491485,0.3413659145348877,0.0576904416084289,0.2401883751153946,0.1958721727132797,0.1684668660163879,0.2825775583792751,0.3026802779283388,0.6464378671654877,0.3623506381204437,2021_04_05_14:44:28_2059784,2021_04_05_14:44:28_rmsle_2059784.pt,0.709321152553782,0.7296938342556163,0.11174597591161728,0.1528872400522232,0.11252489686012268,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_16:27:36,ims,rmsle,645237,3000,8,2.0,63.89398092270162,2000,50,0,256,0.01,0.3043526151430659,4,128,0.5,2,0.0592870170186305,0.2409696280956268,0.2019640803337097,0.1645110249519348,0.3010654214796466,0.0510023161768913,0.2258369624614715,0.2019640803337097,0.15817691385746,0.3657491640151692,0.3798050528737597,0.7227614302553529,0.2877868372920407,2021_04_05_16:27:36_645237,2021_04_05_16:27:36_rmsle_645237.pt,0.7091989107622275,0.7301846290278124,0.11428751051425934,0.15291939675807953,0.11177048087120056,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_14:47:30,ims,rmsle,8137968,3000,2,2.0,63.89398092270162,2000,50,0,256,0.01,0.3504722237144008,3,64,0.25,2,0.0615940797945548,0.2440961897373199,0.2038496881723404,0.1665901690721511,0.2828104441656449,0.0477211065590381,0.2184516489505767,0.2038496881723404,0.1519942283630371,0.4065533936388487,0.4217929066115208,0.7443810234098978,0.2658318930026961,2021_04_05_14:47:30_8137968,2021_04_05_14:47:30_rmsle_8137968.pt,0.7091785972308012,0.7236851069344044,0.1233171820640564,0.15292473137378693,0.110382579267025,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_13:33:36,ims,mse,2389718,3000,1,2.0,63.89398092270162,2000,50,0,256,0.1,2.26307321795554,2,256,0.2,1,0.0787077249381048,0.2420661002397537,0.2037913501262664,0.1659409254789352,0.2946901743382732,0.0566106177866458,0.237929880619049,0.2037913501262664,0.1678891032934188,0.2960059659597358,0.3189706706853765,0.6111369851149158,0.2908363372942099,2021_04_05_13:33:36_2389718,2021_04_05_13:33:36_mse_2389718.pt,0.7081821154855248,0.7250114579640485,0.11954253911972046,0.15318650007247925,0.11181903630495071,0,1,1,0,0,0,0,0,0,0,0
2021_04_05_14:35:30,ims,rmsle,1344546,3000,1,2.0,63.89398092270162,2000,50,0,512,0.0001,0.3407902651246826,3,128,0.6,139,0.0573429159820079,0.2394967824220657,0.2009029686450958,0.1657733172178268,0.309583247872542,0.0451204106211662,0.2124156951904297,0.2009029686450958,0.1472379863262176,0.4388949419813718,0.4632190225599089,0.6843375714931057,0.3027365667893307,2021_04_05_14:35:30_1344546,2021_04_05_14:35:30_rmsle_1344546.pt,0.7081538699821743,0.7242320462726511,0.11301569640636444,0.1531939059495926,0.11366758495569229,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_16:00:11,ims,weibull_mse,2834678,3000,5,2.0,63.89398092270162,2000,50,0,256,0.1,2.572858987626056,2,16,0.25,1,0.0676874804856448,0.250346839427948,0.2107911854982376,0.1703954637050628,0.2456095895672048,0.0507001169025898,0.2251669019460678,0.2107911854982376,0.1593377888202667,0.3695072748647636,0.3882801471049689,0.6553469681539735,0.2103523010272292,2021_04_05_16:00:11_2834678,2021_04_05_16:00:11_weibull_mse_2834678.pt,0.7081521097341336,0.7198043272593271,0.12277381867170334,0.1531943827867508,0.11145038902759552,1,1,0,0,0,1,0,0,0,0,0
2021_04_05_14:43:47,ims,weibull_rmsle,2675894,3000,6,2.0,63.89398092270162,2000,50,0,128,0.001,1.4717621569739496,6,32,0.0,3,0.0625899840660136,0.2514382898807525,0.2098966389894485,0.1718032658100128,0.2390172609024599,0.0583652779459953,0.2415890991687774,0.2098966389894485,0.169887974858284,0.2741854291881657,0.2899371628174508,0.6781984203217624,0.2202516232241658,2021_04_05_14:43:47_2675894,2021_04_05_14:43:47_weibull_rmsle_2675894.pt,0.7081344835645914,0.7199975349823448,0.12215924263000488,0.1531990021467209,0.11150208115577698,1,0,0,0,0,0,0,1,0,0,0
2021_04_05_15:21:46,ims,rmsle,5286846,3000,3,2.0,63.89398092270162,2000,50,0,32,0.01,2.7851579826574597,2,16,0.1,1,0.0652801363716739,0.2419972568750381,0.2037637829780578,0.1650216877460479,0.2950914158356276,0.0436127707362175,0.2088367491960525,0.2037637829780578,0.1472279876470565,0.4576435631512395,0.4828280488558532,0.6786149574135795,0.2747456070174856,2021_04_05_15:21:46_5286846,2021_04_05_15:21:46_rmsle_5286846.pt,0.7079714515134488,0.7259631048079302,0.12036630511283875,0.15324178338050842,0.11154861748218536,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_17:17:03,ims,rmse,7957342,3000,2,2.0,63.89398092270162,2000,50,0,256,0.01,2.1111041911455,4,128,0.0,1,0.067547856862175,0.2474898248910904,0.2071298956871032,0.1694206744432449,0.2627298644163403,0.0487103424966335,0.2207042127847671,0.2071298956871032,0.154897004365921,0.3942516093841417,0.4161164616913374,0.6904668890365744,0.2466669597030674,2021_04_05_17:17:03_7957342,2021_04_05_17:17:03_rmse_7957342.pt,0.7076817114555312,0.7222075212497356,0.11988603323698044,0.15331777930259705,0.11211360991001129,0,0,0,1,0,0,0,0,0,0,0
2021_04_05_14:32:37,ims,rmsle,8462708,3000,4,2.0,63.89398092270162,2000,50,0,256,0.0001,2.991061448792211,4,128,0.4,45,0.0573743467443975,0.2395648211240768,0.2009785771369934,0.1654215008020401,0.3091909291364678,0.0447863824665546,0.2116279751062393,0.2009785771369934,0.1460252702236175,0.4430488267318961,0.4685167785339186,0.7049001223501945,0.3010649508633682,2021_04_05_14:32:37_8462708,2021_04_05_14:32:37_rmsle_8462708.pt,0.7074102619936675,0.7248841954544013,0.11434601992368698,0.15338894724845886,0.11366499215364456,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_17:23:36,ims,weibull_mse,3860637,3000,8,2.0,63.89398092270162,2000,50,0,32,0.01,0.8699622119398112,2,128,0.6,1,0.062523211128847,0.2419847995042801,0.2032628804445266,0.1641444116830825,0.295163944962907,0.0439743846654892,0.209700733423233,0.2032628804445266,0.1478183269500732,0.4531466528603606,0.4850343959446745,0.7090634393431512,0.2713501910509233,2021_04_05_17:23:36_3860637,2021_04_05_17:23:36_weibull_mse_3860637.pt,0.7073595688637211,0.7300625466836935,0.12267111241817474,0.15340223908424377,0.11013683676719666,1,1,0,0,0,1,0,0,0,0,0
2021_04_05_16:29:37,ims,weibull_rmsle,7106481,3000,1,2.0,63.89398092270162,2000,50,0,256,0.1,0.2675651468420048,2,32,0.2,1,0.0662244946278374,0.2451634705066681,0.206074520945549,0.1666017323732376,0.2765251698241836,0.05984503403306,0.2446324527263641,0.206074520945549,0.1708331555128097,0.2557836579266157,0.2860689527856612,0.6120376364587657,0.2801957785494375,2021_04_05_16:29:37_7106481,2021_04_05_16:29:37_weibull_rmsle_7106481.pt,0.7073191901125515,0.7304025804858565,0.12175828963518143,0.1534128189086914,0.1102718934416771,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_17:25:38,ims,rmse,2903090,3000,10,2.0,63.89398092270162,2000,50,0,256,0.001,1.5862391790527193,4,256,0.1,4,0.0592316937600744,0.2413635104894638,0.2020856142044067,0.1664351671934127,0.298778626012245,0.0459233112633228,0.214297279715538,0.2020856142044067,0.1486988961696624,0.4289103237398332,0.4602301972581746,0.7305386015395816,0.2788605607968075,2021_04_05_17:25:38_2903090,2021_04_05_17:25:38_rmse_2903090.pt,0.7068864676573821,0.7238047560191234,0.11970754712820053,0.1535261869430542,0.11282583326101303,0,1,0,1,0,0,0,0,0,0,0
2021_04_05_13:55:32,ims,rmsle,4560877,3000,2,2.0,63.89398092270162,2000,50,0,64,0.001,0.0488849172470953,3,64,0.25,3,0.0605361444794613,0.2416736483573913,0.2030965387821197,0.1664679795503616,0.2969753291978075,0.0495838895440101,0.2226744294166565,0.2030965387821197,0.156462162733078,0.3833883401806046,0.4015768854401738,0.6823848405579095,0.273627131588676,2021_04_05_13:55:32_4560877,2021_04_05_13:55:32_rmsle_4560877.pt,0.7067276857038249,0.7194978851022328,0.11819297820329666,0.15356777608394623,0.11311576515436172,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_14:01:23,ims,rmse,7692944,3000,8,2.0,63.89398092270162,2000,50,0,256,0.01,2.996591714041089,4,128,0.2,1,0.069136637937406,0.2411476373672485,0.2008343786001205,0.1681487411260604,0.3000323521860666,0.0565997213125228,0.2379069775342941,0.2008343786001205,0.1673053354024887,0.2961414381454686,0.31199439558374,0.6690525921466187,0.316446947628364,2021_04_05_14:01:23_7692944,2021_04_05_14:01:23_rmse_7692944.pt,0.706645938879773,0.7221677351759801,0.11770321428775787,0.1535891741514206,0.1129964217543602,0,1,0,1,0,0,0,0,0,0,0
2021_04_05_15:42:34,ims,rmsle,6341199,3000,4,2.0,63.89398092270162,2000,50,0,64,0.01,2.7272646931626667,5,32,0.2,1,0.0655075193099353,0.2457640320062637,0.2055457979440689,0.1665242314338684,0.2729762624216509,0.0533073246479034,0.2308838218450546,0.2055457979440689,0.1627490669488906,0.3370847335825576,0.3528820688629961,0.7090191237476363,0.249554058190366,2021_04_05_15:42:34_6341199,2021_04_05_15:42:34_rmsle_6341199.pt,0.7064738999951417,0.7256466037777838,0.11679985374212265,0.1536342054605484,0.11219636350870132,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_17:09:17,ims,weibull_rmsle,3405377,3000,16,2.0,63.89398092270162,2000,50,0,32,0.0001,2.4709608338170583,4,256,0.25,7,0.0588674851770484,0.2424707412719726,0.2031860798597335,0.1670678555965423,0.2923302222294788,0.046617541462183,0.2159109711647033,0.2031860798597335,0.1493938714265823,0.4202771190378864,0.4449065306308178,0.7129506666782502,0.2692370418761719,2021_04_05_17:09:17_3405377,2021_04_05_17:09:17_weibull_rmsle_3405377.pt,0.7063403156222061,0.7211823227518319,0.11797341704368591,0.15366914868354797,0.11340221017599106,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_14:20:45,ims,weibull_rmsle,1812679,3000,12,2.0,63.89398092270162,2000,50,0,128,0.0001,1.1299596705075463,6,256,0.0,4,0.0610965083128419,0.2455270439386367,0.2058862745761871,0.1694276034832,0.2743777489492122,0.0496632158756256,0.2228524684906005,0.2058862745761871,0.1531025022268295,0.3824019139777025,0.40853919916936,0.6853902826804683,0.2570578287132246,2021_04_05_14:20:45_1812679,2021_04_05_14:20:45_weibull_rmsle_1812679.pt,0.7059889028895683,0.7206283066486177,0.12413354218006134,0.15376107394695282,0.11284813284873962,1,0,0,0,0,0,0,1,0,0,0
2021_04_05_17:19:59,ims,weibull_rmsle,7957342,3000,4,2.0,63.89398092270162,2000,50,0,256,0.01,1.5379263633488598,4,256,0.1,1,0.0717776246882718,0.2391729354858398,0.1996774226427078,0.1660992503166198,0.3114492090989941,0.0561098530888557,0.2368752211332321,0.1996774226427078,0.1663542091846466,0.3022332619121011,0.3170708118961501,0.6640450815227295,0.3242090739248671,2021_04_05_17:19:59_7957342,2021_04_05_17:19:59_weibull_rmsle_7957342.pt,0.7054624276483882,0.7231421307572823,0.11170821636915207,0.153898686170578,0.11389245092868805,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_15:29:19,ims,weibull_rmsle,1927145,3000,5,2.0,63.89398092270162,2000,50,0,512,0.01,0.8369260738047297,3,256,0.0,2,0.065993998448054,0.2503178119659424,0.2107533365488052,0.1714192330837249,0.2457844883837837,0.0495178624987602,0.2225261330604553,0.2107533365488052,0.1554426401853561,0.3842094688319049,0.3994935756546158,0.633247426816191,0.214231793000597,2021_04_05_15:29:19_1927145,2021_04_05_15:29:19_weibull_rmsle_1927145.pt,0.7054390909372693,0.716170318938826,0.11977241933345795,0.1539047658443451,0.11330997943878174,1,0,0,0,0,0,0,1,0,0,0
2021_04_05_15:47:43,ims,weibull_rmsle,1707436,3000,3,2.0,63.89398092270162,2000,50,0,64,0.01,0.1234147252171976,3,128,0.5,1,0.0631549519365248,0.2327939420938491,0.1959085166454315,0.1602078080177307,0.3476881628752907,0.0502298660576343,0.2241202294826507,0.1959085166454315,0.1574249863624572,0.3753551627891827,0.3948822148312222,0.6770597214208319,0.3421508762741734,2021_04_05_15:47:43_1707436,2021_04_05_15:47:43_weibull_rmsle_1707436.pt,0.7054363620683382,0.7264151882975276,0.11268427222967148,0.1539054811000824,0.11283703148365021,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_12:39:28,ims,mse,2031227,3000,7,2.0,63.89398092270162,2000,50,0,128,0.001,0.5836066479815393,4,256,0.25,3,0.0585756208105333,0.2408967018127441,0.2014831453561782,0.1654431968927383,0.3014882801515405,0.0446755439043045,0.2113659381866455,0.2014831453561782,0.1447632014751434,0.4444272168847984,0.4702930339633933,0.7391992330617212,0.2897682116948689,2021_04_05_12:39:28_2031227,2021_04_05_12:39:28_mse_2031227.pt,0.7054226707566512,0.723166569584214,0.12299174815416336,0.15390905737876892,0.11221335828304291,0,1,1,0,0,0,0,0,0,0,0
2021_04_05_15:07:48,ims,rmsle,5053742,3000,7,2.0,63.89398092270162,2000,50,0,64,0.0001,1.4282144551343183,3,256,0.1,13,0.0579692973714807,0.2396425604820251,0.2014583349227905,0.1659244000911712,0.3087425346164727,0.0455148518085479,0.2133421152830124,0.2014583349227905,0.1481823176145553,0.4339898118486993,0.4588348335063352,0.6648759349779163,0.2951962640750942,2021_04_05_15:07:48_5053742,2021_04_05_15:07:48_rmsle_5053742.pt,0.705351937586761,0.7222050845605419,0.11529988795518875,0.1539275348186493,0.1140294298529625,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_14:07:40,ims,weibull_rmsle,2389718,3000,11,2.0,63.89398092270162,2000,50,0,64,0.0001,1.917145835259659,5,128,0.0,5,0.0602764508970405,0.2443764209747314,0.205256849527359,0.1683625280857086,0.281162744892298,0.0470879711210727,0.2169976532459259,0.205256849527359,0.1491459459066391,0.4144269716333164,0.4342511552694096,0.6540892460797577,0.2687907400090299,2021_04_05_14:07:40_2389718,2021_04_05_14:07:40_weibull_rmsle_2389718.pt,0.7053288800058353,0.7186834145947676,0.11663588881492615,0.1539335548877716,0.11420664936304092,1,0,0,0,0,0,0,1,0,0,0
2021_04_05_14:11:04,ims,rmse,855562,3000,10,2.0,63.89398092270162,2000,50,0,128,0.1,2.9081250381931123,2,64,0.6,1,0.0634340390819927,0.2440593540668487,0.2046229690313339,0.1648104786872863,0.2830269749546638,0.0509954877197742,0.2258218377828598,0.2046229690313339,0.1575981080532074,0.3658341538510571,0.4008773144828615,0.6773394819107221,0.2690427744815684,2021_04_05_14:11:04_855562,2021_04_05_14:11:04_rmse_855562.pt,0.7050979025411869,0.7339596741853573,0.12405796349048615,0.1539938747882843,0.10900726914405823,0,1,0,1,0,0,0,0,0,0,0
2021_04_05_15:27:27,ims,mse,7355737,3000,2,2.0,63.89398092270162,2000,50,0,256,0.01,2.2651703282160494,5,128,0.0,2,0.0652783704471999,0.2468873113393783,0.2072014808654785,0.1681910306215286,0.2663152571484578,0.0592938140034675,0.2435032427310943,0.2072014808654785,0.1704869568347931,0.2626383886149711,0.2755435681163767,0.6935798177198826,0.2434584967192093,2021_04_05_15:27:27_7355737,2021_04_05_15:27:27_mse_7355737.pt,0.7050153988040648,0.7233175544139058,0.1131516844034195,0.1540154218673706,0.11297589540481567,0,0,1,0,0,0,0,0,0,0,0
2021_04_05_12:54:51,ims,weibull_rmsle,7668597,3000,0,2.0,63.89398092270162,2000,50,0,128,0.0001,0.3243082418252145,5,128,0.0,9,0.0593556697512495,0.242784172296524,0.2031711637973785,0.1679882109165191,0.290499576645649,0.0499869920313358,0.2235777378082275,0.2031711637973785,0.155099555850029,0.378375534372707,0.3978248532850915,0.7026856957929363,0.277977908261259,2021_04_05_12:54:51_7668597,2021_04_05_12:54:51_weibull_rmsle_7668597.pt,0.7046290367756959,0.7151502130018426,0.13014090061187744,0.15411625802516937,0.11157883703708649,1,0,0,0,0,0,0,1,0,0,0
2021_04_05_15:23:52,ims,weibull_mse,7933851,3000,2,2.0,63.89398092270162,2000,50,0,128,0.01,1.4412679758823863,3,64,0.2,1,0.0650750887419643,0.2388250976800918,0.2001063376665115,0.1648810058832168,0.3134504826815965,0.0546603798866272,0.2337956130504608,0.2001063376665115,0.1643912196159362,0.3202585612463637,0.3372443245427164,0.6813382182019558,0.3088432994287866,2021_04_05_15:23:52_7933851,2021_04_05_15:23:52_weibull_mse_7933851.pt,0.7046239953348148,0.7219764281042926,0.1155872717499733,0.15411756932735443,0.1135682463645935,1,1,0,0,0,1,0,0,0,0,0
2021_04_05_13:50:40,ims,rmsle,8589708,3000,7,2.0,63.89398092270162,2000,50,0,256,0.0001,2.712085784979001,3,128,0.4,64,0.0581359583242186,0.2408738285303115,0.2019884586334228,0.1667490452528,0.3016208965848759,0.0484588630497455,0.2201337665319442,0.2019884586334228,0.1537842154502868,0.3973789018707385,0.4166731243494858,0.6851004115346169,0.2829025027664039,2021_04_05_13:50:40_8589708,2021_04_05_13:50:40_rmsle_8589708.pt,0.7045377052121493,0.7175587996254654,0.11979112029075623,0.15414007008075714,0.11331398785114288,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_14:17:07,ims,rmsle,2675894,3000,0,2.0,63.89398092270162,2000,50,0,64,0.0001,0.281582284945024,4,256,0.4,13,0.0585639474508555,0.2410604655742645,0.201830580830574,0.1663626283407211,0.3005382461179791,0.0454900711774826,0.2132840454578399,0.201830580830574,0.1464359909296035,0.4342979610531632,0.4564444660277916,0.7244058185213424,0.2825339235122971,2021_04_05_14:17:07_2675894,2021_04_05_14:17:07_rmsle_2675894.pt,0.7043703205535715,0.7182543696533582,0.12379776686429977,0.15418373048305511,0.11288714408874512,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_14:13:49,ims,rmsle,2555506,3000,9,2.0,63.89398092270162,2000,50,0,64,0.01,1.514970211548331,3,128,0.6,1,0.0644019433337709,0.2374113351106643,0.2000648081302642,0.1625184416770935,0.3215546542084468,0.0562189072370529,0.2371052950620651,0.2000648081302642,0.1657041758298874,0.3008771624696437,0.3245836523751184,0.6123567957754226,0.3243698194239853,2021_04_05_14:13:49_2555506,2021_04_05_14:13:49_rmsle_2555506.pt,0.7043661179064619,0.7294709304882331,0.12070757895708084,0.15418483316898346,0.11174333840608597,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_15:13:18,ims,weibull_mse,2059784,3000,7,2.0,63.89398092270162,2000,50,0,64,0.01,0.243205035749819,3,64,0.5,1,0.0636550682718339,0.236392006278038,0.1979823559522628,0.1614789813756942,0.3273680147853718,0.0536525510251522,0.2316302210092544,0.1979823559522628,0.1626182198524475,0.3327916455695038,0.3471099634566079,0.7281840264621069,0.3191748088984367,2021_04_05_15:13:18_2059784,2021_04_05_15:13:18_weibull_mse_2059784.pt,0.7041503491265646,0.7243192968114455,0.11314961314201355,0.15424108505249023,0.11222951114177704,1,1,0,0,0,1,0,0,0,0,0
2021_04_05_16:47:43,ims,rmsle,4006342,3000,2,2.0,63.89398092270162,2000,50,0,128,0.0001,2.7038663948057837,6,256,0.0,5,0.0587247973629112,0.2416150569915771,0.2028575241565704,0.1666566729545593,0.2973162672867498,0.0460130795836448,0.2145066261291504,0.2028575241565704,0.1485950052738189,0.4277939605429905,0.4615467529166145,0.6857434394667414,0.2960277087220229,2021_04_05_16:47:43_4006342,2021_04_05_16:47:43_rmsle_4006342.pt,0.7041463096356031,0.7251735607705797,0.1100030168890953,0.154242143034935,0.11467535048723221,0,0,0,0,1,0,0,0,0,0,0
2021_04_05_15:56:04,ims,rmsle,7933851,3000,12,2.0,63.89398092270162,2000,50,0,256,0.01,2.8610672531818957,2,128,0.25,3,0.05714477534438,0.238403782248497,0.2007121294736862,0.1628167331218719,0.3158706297490399,0.047698400914669,0.2183996737003326,0.2007121294736862,0.1538210660219192,0.4068357992375281,0.4404694166140035,0.6569668903976518,0.3149307840207213,2021_04_05_15:56:04_7933851,2021_04_05_15:56:04_rmsle_7933851.pt,0.7039358994434721,0.7279125606683653,0.12035700678825378,0.15429696440696716,0.11159627884626389,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_13:39:33,ims,rmse,8589708,3000,4,2.0,63.89398092270162,2000,50,0,256,0.1,0.1812981694803555,2,16,0.5,1,0.0672676143204343,0.2489053010940551,0.209776222705841,0.1698563545942306,0.2542724259349603,0.0503737330436706,0.2244409620761871,0.209776222705841,0.158701092004776,0.3735661189478533,0.3905406855918626,0.6370946872988483,0.2226910361206755,2021_04_05_13:39:33_8589708,2021_04_05_13:39:33_rmse_8589708.pt,0.7037919857511672,0.7152390315374125,0.12254001200199127,0.15433447062969208,0.11276411265134811,0,1,0,1,0,0,0,0,0,0,0
2021_04_05_14:22:52,ims,weibull_rmsle,1963015,3000,8,2.0,63.89398092270162,2000,50,0,512,0.01,1.787921474152748,2,128,0.2,4,0.0589548838635285,0.2400889247655868,0.2016273289918899,0.1658898591995239,0.3061648982896111,0.0462289564311504,0.2150092422962188,0.2016273289918899,0.1512025445699691,0.4251093870277297,0.450891722329492,0.6658062931834972,0.2992169796645885,2021_04_05_14:22:52_1963015,2021_04_05_14:22:52_weibull_rmsle_1963015.pt,0.7036271502828377,0.7203361551007805,0.11909861117601395,0.15437740087509155,0.11349935084581375,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_14:45:22,ims,weibull_rmsle,1274708,3000,3,2.0,63.89398092270162,2000,50,0,32,0.001,1.7438415160886178,4,32,0.1,2,0.0645688359979458,0.2429096549749374,0.2041665464639663,0.1686691045761108,0.2897658954527936,0.0567570477724075,0.2382374107837677,0.2041665464639663,0.1681568026542663,0.294184928887193,0.3072180859518764,0.5879403057359138,0.277266519237583,2021_04_05_14:45:22_1274708,2021_04_05_14:45:22_weibull_rmsle_1274708.pt,0.7031206878340053,0.7140808722628049,0.11526704579591751,0.15450924634933472,0.11517403274774551,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_15:27:51,ims,weibull_rmsle,8137968,3000,11,2.0,63.89398092270162,2000,50,0,64,0.0001,0.5506087227903234,3,256,0.2,15,0.0576941138700298,0.2385655790567398,0.2003463357686996,0.1656773388385772,0.3149417102669648,0.0462731532752513,0.2151119858026504,0.2003463357686996,0.1507567465305328,0.4245597751684362,0.4477455666795011,0.6473770203032038,0.3082067105883379,2021_04_05_15:27:51_8137968,2021_04_05_15:27:51_weibull_rmsle_8137968.pt,0.7030129059763137,0.7192866209007001,0.11643754690885544,0.15453729033470154,0.114178866147995,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_15:26:16,ims,rmsle,7441800,3000,11,2.0,63.89398092270162,2000,50,0,64,0.001,2.346957688536972,7,64,0.4,4,0.0601317411531572,0.243771493434906,0.2030384540557861,0.1669842302799224,0.2847171491897189,0.0479528307914733,0.218981385231018,0.2030384540557861,0.1519969403743744,0.403671746546568,0.4128230458482234,0.6822715850706331,0.2994190537690917,2021_04_05_15:26:16_7441800,2021_04_05_15:26:16_rmsle_7441800.pt,0.7019810277963805,0.7201537365271107,0.12084290385246277,0.15480554103851318,0.1128038614988327,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_14:59:37,ims,weibull_rmsle,6867473,3000,7,2.0,63.89398092270162,2000,50,0,256,0.0001,2.6948375255103847,4,128,0.2,34,0.0579680952018704,0.2407349497079849,0.2018430382013321,0.1666915416717529,0.3024260408155768,0.0475869961082935,0.2181444764137268,0.2018430382013321,0.1522692590951919,0.4082211795111959,0.4321462574561413,0.682925034797806,0.2896546545645807,2021_04_05_14:59:37_6867473,2021_04_05_14:59:37_weibull_rmsle_6867473.pt,0.7017998425278837,0.7176937336346645,0.11586784571409225,0.15485258400440216,0.11457742750644684,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_14:09:00,ims,rmsle,5198874,3000,1,2.0,63.89398092270162,2000,50,0,32,0.001,1.7858897474879414,3,256,0.1,1,0.0671676739432145,0.2536267936229706,0.2124677449464798,0.1717590093612671,0.225712473589997,0.0469743460416793,0.216735690832138,0.2124677449464798,0.1468030512332916,0.4158398871576926,0.4342674735275543,0.7236158413702192,0.1805569942198915,2021_04_05_14:09:00_5198874,2021_04_05_14:09:00_rmsle_5198874.pt,0.7016027274341686,0.7131614372701596,0.12701350450515747,0.15490375459194183,0.11093329638242722,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_14:08:00,ims,weibull_rmsle,2555506,3000,7,2.0,63.89398092270162,2000,50,0,256,0.01,2.8672432312316976,3,256,0.2,1,0.068442125901066,0.2437994629144668,0.205047070980072,0.1678834110498428,0.2845530365467964,0.0504144243896007,0.2245316058397293,0.205047070980072,0.1588025987148285,0.3730600621589454,0.3998333530669586,0.5922980517310074,0.280137557540274,2021_04_05_14:08:00_2555506,2021_04_05_14:08:00_weibull_rmsle_2555506.pt,0.7014984597555423,0.7192107239250288,0.11882700026035309,0.15493081510066986,0.11448780447244644,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_14:42:14,ims,rmsle,9796286,3000,3,2.0,63.89398092270162,2000,50,0,32,0.0001,0.7717087207200937,3,256,0.4,13,0.0586421744304192,0.2412363588809967,0.2026268243789672,0.1666018515825271,0.2995172075348989,0.0462581291794776,0.2150770723819732,0.2026268243789672,0.1492102444171905,0.4247465998657521,0.4420732307004513,0.6759425563573518,0.2747904368905196,2021_04_05_14:42:14_9796286,2021_04_05_14:42:14_rmsle_9796286.pt,0.7013070930462102,0.7138599683219261,0.11880607903003693,0.15498048067092896,0.11436798423528671,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_15:04:59,ims,rmsle,6867473,3000,9,2.0,63.89398092270162,2000,50,0,512,0.01,2.3081323224635364,2,128,0.6,4,0.0596075636645158,0.2418185025453567,0.2031875848770141,0.1667361259460449,0.2961323110187882,0.0467608049511909,0.2162425071001052,0.2031875848770141,0.1514122188091278,0.4184954421731323,0.4398965323138392,0.6751865085511086,0.2780784806388862,2021_04_05_15:04:59_6867473,2021_04_05_15:04:59_rmsle_6867473.pt,0.701232095266308,0.7158411478971616,0.12046612054109573,0.15499992668628693,0.11386877298355103,0,1,0,0,1,0,0,0,0,0,0
