date_time,data_set,loss_func,rnd_seed_input,rnd_search_iter,rnd_search_iter_no,beta,eta,epochs,patience,early_stop_delay,batch_size,learning_rate,lambda_mod,n_layers,n_units,prob_drop,epoch_stopped_on,loss_mse_train,loss_rmse_train,loss_mae_train,loss_rmsle_train,r2_train,loss_mse_val,loss_rmse_val,loss_mae_val,loss_rmsle_val,r2_val,r2_val_avg,r2_train1_1_avg,r2_train2_1_avg,r2_train3_1_avg,r2_val1_2_avg,r2_val2_2_avg,r2_val3_2_avg,date_time_seed,model_checkpoint_name,r2_test,r2_test_avg,loss_mae_test,loss_rmse_test,loss_rmsle_test,weibull_loss,prob_drop_true,mse,rmse,rmsle,weibull_mse,weibull_rmse,weibull_rmsle,weibull_only_mse,weibull_only_rmse,weibull_only_rmsle
2021_04_06_19:06:12,femto,weibull_only_mse,8121259,3000,1,2.0,0.199976726035066,2000,50,0,256,0.01,1.4424995211084983,3,256,0.6,17,0.0322446327875642,0.1771350502967834,0.148098349571228,0.1139219030737876,0.6222309772336394,0.050362728536129,0.2244164496660232,0.148098349571228,0.1516001671552658,0.3945478325374998,0.6205045350510467,0.6308447201487635,0.7536401292555653,0.8001517217226177,0.7468850681588373,0.7493629048155321,0.2106916339475052,2021_04_06_19:06:12_8121259,2021_04_06_19:06:12_weibull_only_mse_8121259.pt,0.37503424355824366,0.7703657493211301,0.1742399036884308,0.228007972240448,0.15137025713920593,1,1,0,0,0,0,0,0,1,0,0
2021_04_07_09:54:40,femto,weibull_mse,85253,3000,5,2.0,0.199976726035066,2000,50,0,128,0.001,2.384558313343099,3,128,0.5,52,0.0209031421126741,0.1395684331655502,0.1175984144210815,0.0937443897128105,0.7654736098128627,0.0502738393843174,0.2242183089256286,0.1175984144210815,0.1499924808740615,0.3956164940471084,0.6538906645029359,0.8106607107087669,0.8414832861097676,0.8025000821255439,0.4367096797552312,0.7122860042746009,0.3664587522037489,2021_04_07_09:54:40_85253,2021_04_07_09:54:40_weibull_mse_85253.pt,0.37494983677790994,0.6751021109548304,0.17204105854034424,0.22802338004112244,0.15277065336704254,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_22:21:33,femto,weibull_mse,3051001,3000,8,2.0,0.199976726035066,2000,50,0,512,0.0001,1.782641270332537,4,128,0.25,400,0.0206382725801732,0.1401612758636474,0.1189950928092002,0.0956743955612182,0.7634770167899894,0.0472147986292839,0.2172897011041641,0.1189950928092002,0.1461430191993713,0.4323917195008459,0.6726399646793709,0.8232935564754746,0.7836210598014703,0.7953916230243394,0.5104716495468301,0.7671013828032046,0.3574567447602977,2021_04_06_22:21:33_3051001,2021_04_06_22:21:33_weibull_mse_3051001.pt,0.3746241679761455,0.6607856497060207,0.16790270805358887,0.22808274626731873,0.15296348929405212,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_22:11:28,femto,weibull_mse,5018061,3000,2,2.0,0.199976726035066,2000,50,0,256,0.1,1.5121552582310955,3,32,0.0,10,0.0192157845286762,0.1368198841810226,0.1145719364285469,0.0942023992538452,0.7746198317748955,0.0518682561814785,0.2277460545301437,0.1145719364285469,0.1534851789474487,0.3764486546022849,0.6294485914592054,0.8452171744063244,0.7618575566945169,0.8039354039486557,0.7100098586630039,0.7339329750320506,0.2106413507448937,2021_04_06_22:11:28_5018061,2021_04_06_22:11:28_weibull_mse_5018061.pt,0.37420008536657323,0.6752383361137475,0.16328172385692596,0.2281600832939148,0.15164273977279663,1,0,0,0,0,1,0,0,0,0,0
2021_04_07_09:46:04,femto,weibull_only_rmse,5411207,3000,2,2.0,0.199976726035066,2000,50,0,128,0.001,1.4105733074468918,6,16,0.2,102,0.0403367886037537,0.2034608423709869,0.1573796421289444,0.1291460394859314,0.5015989293224183,0.0637714117765426,0.252530038356781,0.1573796421289444,0.1683493256568908,0.2333509363790548,0.4536882640647515,0.6575755907274357,0.4392158785194741,0.2243418347075544,0.1675445150753667,0.3526685871204554,0.3651097107992983,2021_04_07_09:46:04_5411207,2021_04_07_09:46:04_weibull_only_rmse_5411207.pt,0.3736960614658523,0.600786064232634,0.18667960166931152,0.22825194895267487,0.16498924791812897,1,1,0,0,0,0,0,0,0,1,0
2021_04_06_21:02:10,femto,weibull_only_rmse,4620582,3000,8,2.0,0.199976726035066,2000,50,0,32,0.0001,0.0286303855041879,7,64,0.0,467,0.04444067943559,0.2117493450641632,0.1637302786111831,0.1293660402297973,0.4601643576144467,0.0534860603511333,0.2312705665826797,0.1637302786111831,0.1541513949632644,0.3569996741568167,0.6540758598103943,0.4977131279901697,0.6912921705802342,0.5416088683865448,0.5532550878493656,0.5579600100988652,0.300187684410212,2021_04_06_21:02:10_4620582,2021_04_06_21:02:10_weibull_only_rmse_4620582.pt,0.3736508528796493,0.7249962940710404,0.18379215896129608,0.22826017439365387,0.16522471606731415,1,0,0,0,0,0,0,0,0,1,0
2021_04_07_07:43:28,femto,weibull_rmsle,7555654,3000,0,2.0,0.199976726035066,2000,50,0,256,0.0001,0.6134548343072909,4,16,0.6,519,0.033130242872764,0.1816518008708953,0.138120949268341,0.1155905947089195,0.602719965447529,0.0658475011587143,0.2566076815128326,0.138120949268341,0.1685727387666702,0.208392602032664,0.3909462332503269,0.7781227162634167,0.4859349919866538,0.2353466237793722,0.050270469190467,0.2783664119835278,0.3440345714888887,2021_04_07_07:43:28_7555654,2021_04_07_07:43:28_weibull_rmsle_7555654.pt,0.3730509817341895,0.6214474030403143,0.18161916732788086,0.22836945950984955,0.1661945879459381,1,1,0,0,0,0,0,1,0,0,0
2021_04_06_21:30:02,femto,weibull_only_rmse,2269248,3000,0,2.0,0.199976726035066,2000,50,0,32,0.01,1.4727372505132696,7,16,0.2,52,0.0375980281440371,0.2028407007455825,0.1678051352500915,0.1298792213201522,0.5046324821472563,0.048267550766468,0.2196988016366958,0.1678051352500915,0.1472455263137817,0.4197356864081965,0.6013015494611826,0.5450736536617586,0.6550448430364403,0.5039237692898664,0.5961328263987764,0.6349738297670038,0.3473844126863743,2021_04_06_21:30:02_2269248,2021_04_06_21:30:02_weibull_only_rmse_2269248.pt,0.3726555428103999,0.6820154327653771,0.18592573702335358,0.22844146192073822,0.168507918715477,1,1,0,0,0,0,0,0,0,1,0
2021_04_06_20:31:57,femto,weibull_mse,8034813,3000,0,2.0,0.199976726035066,2000,50,0,512,0.001,1.9361153549952357,3,256,0.5,91,0.0208656020048591,0.138525515794754,0.1177641674876213,0.0943077951669693,0.7689655240438226,0.0471579357981681,0.2171588093042373,0.1177641674876213,0.1458505988121032,0.4330753109063279,0.6728224094163396,0.819581714365658,0.810937488578397,0.8049364350866399,0.5307186401861606,0.7581795219096663,0.3611819403007901,2021_04_06_20:31:57_8034813,2021_04_06_20:31:57_weibull_mse_8034813.pt,0.3722826786520612,0.6664331243284578,0.16879822313785553,0.2285093516111374,0.15322847664356232,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_21:23:40,femto,weibull_mse,8497348,3000,4,2.0,0.199976726035066,2000,50,0,128,0.0001,1.1002100915984323,4,128,0.0,174,0.0198463473017468,0.1417703628540039,0.1185396611690521,0.0973317846655845,0.7580151633993724,0.0490528680384159,0.2214788496494293,0.1185396611690521,0.1478888094425201,0.4102947912400516,0.6358836550806506,0.8304641320363362,0.7603144359015525,0.728366085064726,0.3876695543869498,0.6070236666308688,0.4438594511532046,2021_04_06_21:23:40_8497348,2021_04_06_21:23:40_weibull_mse_8497348.pt,0.37187632340518006,0.5628809090217346,0.17494982481002808,0.22858330607414246,0.1525176614522934,1,0,0,0,0,1,0,0,0,0,0
2021_04_06_21:37:30,femto,mse,3051001,3000,1,2.0,0.199976726035066,2000,50,0,128,0.001,0.7920484971699546,3,16,0.4,23,0.0241303671659393,0.1542240530252456,0.1043599769473075,0.1034278869628906,0.7136339808558675,0.0658964216709137,0.2567029893398285,0.1043599769473075,0.170422151684761,0.2078044166031736,0.2891172216489879,0.9678003756496176,0.3743861901324453,0.1570103686637013,0.1173064776345136,0.1831393416744572,0.3112459944305906,2021_04_06_21:37:30_3051001,2021_04_06_21:37:30_mse_3051001.pt,0.37118363900560614,0.513637239958529,0.19188421964645386,0.22870929539203644,0.15466949343681335,0,1,1,0,0,0,0,0,0,0,0
2021_04_07_08:03:21,femto,weibull_mse,6797549,3000,7,2.0,0.199976726035066,2000,50,0,128,0.0001,2.345378120968036,7,16,0.6,726,0.0429386362207658,0.207731693983078,0.1647074073553085,0.131459355354309,0.4804553514989828,0.065722569823265,0.2563641369342804,0.1647074073553085,0.1714925616979599,0.2098944486622819,0.4894131476398831,0.579541263174097,0.5529998347351621,0.3521567304145361,0.19000420390682,0.284230516326087,0.3544646959329105,2021_04_07_08:03:21_6797549,2021_04_07_08:03:21_weibull_mse_6797549.pt,0.3704530714848032,0.6624802663697555,0.18600791692733765,0.2288421243429184,0.17166872322559357,1,1,0,0,0,1,0,0,0,0,0
2021_04_07_09:22:28,femto,weibull_only_mse,3557350,3000,4,2.0,0.199976726035066,2000,50,0,512,0.0001,1.7315183901300553,5,256,0.0,358,0.0280167125165462,0.1589703112840652,0.1282955408096313,0.1086150482296943,0.695736838994067,0.0530298575758934,0.2302821576595306,0.1282955408096313,0.1540853530168533,0.3624841122324982,0.5947214149096167,0.8037518294713308,0.6260222224907326,0.6619810292861822,0.5349967981784367,0.4753588861676587,0.3432318164042994,2021_04_07_09:22:28_3557350,2021_04_07_09:22:28_weibull_only_mse_3557350.pt,0.3697217660576878,0.5115219092761847,0.1821574866771698,0.22897498309612274,0.15103666484355927,1,0,0,0,0,0,0,0,1,0,0
2021_04_06_22:35:00,femto,weibull_only_rmsle,2183353,3000,13,2.0,0.199976726035066,2000,50,0,64,0.001,0.6113458932275162,6,32,0.4,116,0.0436064162658471,0.2120657414197921,0.1651574373245239,0.1330653876066208,0.4585499787289678,0.0655026510357856,0.255934864282608,0.1651574373245239,0.1697713732719421,0.212538263235964,0.3932981787390373,0.5895554521318558,0.3700923437291126,0.2904362088432106,0.2226262186361445,0.2332693423474897,0.323001871563722,2021_04_06_22:35:00_2183353,2021_04_06_22:35:00_weibull_only_rmsle_2183353.pt,0.36916849985541034,0.6340700754003519,0.1927669644355774,0.22907547652721405,0.16627220809459686,1,1,0,0,0,0,0,0,0,0,1
2021_04_06_22:57:28,femto,rmsle,9836832,3000,5,2.0,0.199976726035066,2000,50,0,256,0.0001,0.7567359036267862,7,16,0.6,427,0.0381877375218798,0.1951369196176529,0.1487596482038498,0.1237299218773841,0.5415455260154542,0.0625140890479087,0.2500281631946563,0.1487596482038498,0.1647779941558838,0.248466293654488,0.3957729286986305,0.6603498662966172,0.5175811341563268,0.2610304172773395,0.1321287091488018,0.3796128854335491,0.315100711115911,2021_04_06_22:57:28_9836832,2021_04_06_22:57:28_rmsle_9836832.pt,0.3688559792317839,0.49240685158881436,0.19361481070518494,0.22913222014904022,0.15595586597919464,0,1,0,0,1,0,0,0,0,0,0
2021_04_06_20:54:31,femto,weibull_rmsle,4620582,3000,4,2.0,0.199976726035066,2000,50,0,128,0.001,0.746508194018149,3,16,0.5,41,0.0303073456567345,0.1747302711009979,0.1306042224168777,0.111461728811264,0.6324185053846805,0.0665203928947448,0.2579154968261719,0.1306042224168777,0.1696961224079132,0.2003031854108188,0.375797358143367,0.82678692408867,0.468331330451628,0.2162651652816661,0.0375645322499592,0.2674748570371607,0.3471328774426374,2021_04_06_20:54:31_4620582,2021_04_06_20:54:31_weibull_rmsle_4620582.pt,0.36882828216305086,0.5770730726756879,0.18583790957927704,0.22913722693920135,0.16366548836231232,1,1,0,0,0,0,0,1,0,0,0
2021_04_06_22:37:46,femto,weibull_rmsle,9836832,3000,0,2.0,0.199976726035066,2000,50,0,512,0.01,0.2802403374360458,2,64,0.2,15,0.0301737216197782,0.1764816790819168,0.1373941749334335,0.1151506528258323,0.6250127154723881,0.0643305480480194,0.2536346614360809,0.1373941749334335,0.1691502630710601,0.2266291253084655,0.3349207126122305,0.8251335210856806,0.432832795641198,0.1893005070960729,0.1577546181190046,0.2295628291080269,0.3539155850085677,2021_04_06_22:37:46_9836832,2021_04_06_22:37:46_weibull_rmsle_9836832.pt,0.36854002505011607,0.5496029712757083,0.1915750652551651,0.22918955981731415,0.1595793068408966,1,1,0,0,0,0,0,1,0,0,0
2021_04_06_20:31:59,femto,weibull_only_rmse,5311656,3000,0,2.0,0.199976726035066,2000,50,0,512,0.001,1.9929628485496649,5,64,0.6,165,0.0466959393686718,0.2165506780147552,0.1720143109560012,0.1358748972415924,0.4354057515436081,0.0583804696798324,0.2416205257177353,0.1720143109560012,0.158048540353775,0.2981599588415162,0.4507995027848939,0.559947851797667,0.3937391808472397,0.1574841478887325,0.385671531809353,0.2388219720494907,0.3726295249584977,2021_04_06_20:31:59_5311656,2021_04_06_20:31:59_weibull_only_rmse_5311656.pt,0.3676373518656404,0.7055703766878977,0.18911969661712646,0.22935330867767334,0.16401240229606628,1,1,0,0,0,0,0,0,0,1,0
2021_04_06_19:37:44,femto,weibull_mse,1348654,3000,1,2.0,0.199976726035066,2000,50,0,256,0.0001,1.868566599466673,5,32,0.1,261,0.0370619157877038,0.1917080730199813,0.1571452170610427,0.1229365020990371,0.5575154211536768,0.0664178282022476,0.257716566324234,0.1571452170610427,0.1724017560482025,0.2015361432101782,0.4699293698428674,0.6658666672173295,0.6151746775558766,0.4305907146166657,0.1653609992681997,0.3990922502660358,0.3082976114005329,2021_04_06_19:37:44_1348654,2021_04_06_19:37:44_weibull_mse_1348654.pt,0.3670587463199909,0.5485321983690277,0.18217405676841736,0.22945821285247803,0.1550026684999466,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_22:22:55,femto,weibull_mse,5018061,3000,6,2.0,0.199976726035066,2000,50,0,256,0.001,2.4696477490896056,4,256,0.1,33,0.0214668003951802,0.1481542885303497,0.1283250600099563,0.1016981601715087,0.7357312899277912,0.0529578179121017,0.2301256656646728,0.1283250600099563,0.1548757702112198,0.3633501458742716,0.6222975288805679,0.7888079227122504,0.7527025127813967,0.8115733135662901,0.599244146180596,0.7600498302877493,0.1907956933675137,2021_04_06_22:22:55_5018061,2021_04_06_22:22:55_weibull_mse_5018061.pt,0.366733675663406,0.663929696197416,0.17082560062408447,0.2295171320438385,0.15319691598415375,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_17:21:45,femto,weibull_only_mse,4810178,3000,5,2.0,0.199976726035066,2000,50,0,256,0.0001,2.0822799553674454,4,64,0.6,860,0.0353341214358806,0.1870898306369781,0.1528437584638595,0.1198593750596046,0.5785775667153045,0.0542960166931152,0.233015090227127,0.1528437584638595,0.1555430740118026,0.3472625225930907,0.6619507407808574,0.6029634666977199,0.8216233437471334,0.660052879146942,0.3807218965318736,0.6610324563063068,0.3460083793861196,2021_04_06_17:21:45_4810178,2021_04_06_17:21:45_weibull_only_mse_4810178.pt,0.36593838080636565,0.7133917203880131,0.18120938539505005,0.22966121137142181,0.15299393236637115,1,1,0,0,0,0,0,0,1,0,0
2021_04_06_20:03:56,femto,weibull_mse,9653430,3000,4,2.0,0.199976726035066,2000,50,0,256,0.0001,2.070423181200311,5,16,0.0,606,0.020406819989576,0.1419328302145004,0.1180684491991996,0.0971951261162757,0.7574602547593144,0.0487072095274925,0.2206971198320388,0.1180684491991996,0.1473415642976761,0.4144501803858861,0.6499768723048218,0.8396538301594085,0.7089183577019849,0.7637965063818748,0.4864184729699107,0.642609200815004,0.4006571562107633,2021_04_06_20:03:56_9653430,2021_04_06_20:03:56_weibull_mse_9653430.pt,0.36380793846616766,0.5759504103265284,0.17385444045066833,0.23004671931266785,0.1548929661512375,1,0,0,0,0,1,0,0,0,0,0
2021_04_07_08:29:42,femto,weibull_only_mse,8996245,3000,10,2.0,0.199976726035066,2000,50,0,256,0.001,2.354339236451584,5,128,0.6,76,0.0336696048650671,0.1761076301336288,0.1441124677658081,0.1125537008047103,0.6266005065539584,0.049189805984497,0.2217877954244613,0.1441124677658081,0.1489055603742599,0.4086485135363665,0.6706019749789595,0.6557683656242987,0.8145204388452698,0.7462470877851655,0.473027857391599,0.727901397413871,0.387628994529294,2021_04_07_08:29:42_8996245,2021_04_07_08:29:42_weibull_only_mse_8996245.pt,0.36333469492071213,0.7522260948638646,0.17962932586669922,0.23013225197792053,0.15267117321491241,1,1,0,0,0,0,0,0,1,0,0
2021_04_06_20:18:06,femto,weibull_only_rmsle,7958607,3000,6,2.0,0.199976726035066,2000,50,0,64,0.001,0.5264783044122746,6,64,0.5,76,0.0435008459978482,0.2139944434165954,0.1671808063983917,0.1323975920677185,0.4486563922558585,0.0549851730465889,0.2344892024993896,0.1671808063983917,0.15322145819664,0.3389775723092435,0.474198785684603,0.5419704963445895,0.489627840359536,0.2150568170002054,0.354588298786225,0.351888714105582,0.3644667252947684,2021_04_06_20:18:06_7958607,2021_04_06_20:18:06_weibull_only_rmsle_7958607.pt,0.3630267254320404,0.7204342094043237,0.1927284300327301,0.23018792271614075,0.16317503154277802,1,1,0,0,0,0,0,0,0,0,1
2021_04_06_18:10:49,femto,weibull_mse,5312352,3000,2,2.0,0.199976726035066,2000,50,0,512,0.0001,1.0546442471076527,3,64,0.2,1396,0.0195407970911926,0.1355785131454467,0.1129118278622627,0.0921968966722488,0.7786910326542034,0.0501477979123592,0.2239370793104171,0.1129118278622627,0.1494787633419037,0.3971317113921496,0.683721591778144,0.8436033351864158,0.8242076749329945,0.7801481037247311,0.348153563624953,0.7265277517813749,0.4250290659346708,2021_04_06_18:10:49_5312352,2021_04_06_18:10:49_weibull_mse_5312352.pt,0.36228169902231755,0.6447987465513698,0.1671774536371231,0.2303224802017212,0.15554288029670715,1,1,0,0,0,1,0,0,0,0,0
2021_04_07_08:48:45,femto,weibull_mse,5315066,3000,4,2.0,0.199976726035066,2000,50,0,128,0.0001,2.671961158736857,3,128,0.5,678,0.0239633023738861,0.1548779904842376,0.1311933696269989,0.1029779314994812,0.7112003452798759,0.0523542277514934,0.2288104891777038,0.1311933696269989,0.1525062918663025,0.3706063489448379,0.6669850426388717,0.7453749105028542,0.8310923502382934,0.8113422200329384,0.4386931646928427,0.7372598243774686,0.3404644842006248,2021_04_07_08:48:45_5315066,2021_04_07_08:48:45_weibull_mse_5315066.pt,0.3620591005388972,0.6872582365351326,0.16898776590824127,0.2303626835346222,0.15448559820652008,1,1,0,0,0,1,0,0,0,0,0
2021_04_07_10:25:06,femto,weibull_only_mse,3643638,3000,10,2.0,0.199976726035066,2000,50,0,512,0.001,0.0104041087747749,4,128,0.0,86,0.0393382335702578,0.192788615822792,0.161611258983612,0.1239945814013481,0.5525133650148073,0.0570637732744216,0.2388802468776703,0.161611258983612,0.1584773361682891,0.3139890486175803,0.6133949451217884,0.580110317394399,0.6575423499804215,0.717869768878431,0.3652910508818,0.5761223660661654,0.2989996864862421,2021_04_07_10:25:06_3643638,2021_04_07_10:25:06_weibull_only_mse_3643638.pt,0.3617537111510356,0.6883974747923527,0.17666254937648773,0.23041781783103943,0.1534825712442398,1,0,0,0,0,0,0,0,1,0,0
2021_04_07_09:24:01,femto,weibull_mse,9952627,3000,7,2.0,0.199976726035066,2000,50,0,512,0.01,1.44215763914728,3,64,0.1,28,0.0209784559491607,0.1466531902551651,0.1272308379411697,0.1004037857055664,0.741059363943751,0.0504405088722705,0.2245896756649017,0.1272308379411697,0.1510073542594909,0.3936127771820327,0.6407855086467167,0.7888437667934614,0.76571736279059,0.801963081355485,0.5717736198617154,0.7631430058697466,0.2495414478314601,2021_04_07_09:24:01_9952627,2021_04_07_09:24:01_weibull_mse_9952627.pt,0.3616367456982661,0.6290455562983026,0.1759677678346634,0.2304389327764511,0.15424804389476776,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_18:27:13,femto,weibull_only_rmse,2913727,3000,0,2.0,0.199976726035066,2000,50,0,64,0.0001,1.4229384062674562,5,128,0.6,578,0.0463957752693783,0.2157865017652511,0.1688880920410156,0.13318732380867,0.439383471936295,0.0499165095388889,0.2234200537204742,0.1688880920410156,0.146002784371376,0.3999122412629213,0.5755650863198705,0.508896436471882,0.5618435009694402,0.251243039399845,0.2698399671139628,0.4781535015396473,0.4945854884007502,2021_04_06_18:27:13_2913727,2021_04_06_18:27:13_weibull_only_rmse_2913727.pt,0.3615257549186196,0.7249686426554063,0.18955524265766144,0.23045895993709564,0.16416603326797485,1,1,0,0,0,0,0,0,0,1,0
2021_04_06_21:06:39,femto,weibull_rmsle,8034813,3000,9,2.0,0.199976726035066,2000,50,0,256,0.0001,1.810523190200142,5,32,0.4,483,0.032025885713451,0.1785483360290527,0.1344892680644989,0.1135213524103164,0.6161788220231882,0.0632773861289024,0.2515499889850616,0.1344892680644989,0.1655140668153762,0.2392900670632468,0.4197900819842416,0.7958174206560157,0.481365434180058,0.2633732787580093,0.1914607913876214,0.2673564010704765,0.3549469945105725,2021_04_06_21:06:39_8034813,2021_04_06_21:06:39_weibull_rmsle_8034813.pt,0.361391582072599,0.5886413128867398,0.18763984739780426,0.23048318922519684,0.16770008206367493,1,1,0,0,0,0,0,1,0,0,0
2021_04_07_07:50:15,femto,weibull_rmsle,6797549,3000,4,2.0,0.199976726035066,2000,50,0,512,0.0001,0.8211553164618273,4,32,0.25,423,0.0286920627372132,0.1679544448852539,0.1237269639968872,0.1079659014940261,0.6603744738677229,0.0629134103655815,0.2508254647254944,0.1237269639968872,0.16475909948349,0.243665667427267,0.418253047259809,0.8651909366280905,0.4777329242121346,0.207925551203519,0.0657402734069269,0.3452650473835581,0.380370294187346,2021_04_07_07:50:15_6797549,2021_04_07_07:50:15_weibull_rmsle_6797549.pt,0.3612586731639025,0.5732368882904494,0.1836356371641159,0.23050716519355774,0.1614004522562027,1,1,0,0,0,0,0,1,0,0,0
